property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type,photo_count,request_day_within_7d,categories_7day,request_day_within_3d,categories_3day
ff8081815afb7623015afe414ec351e5,BHK3,2017-03-24 08:56:00,2,1,3.0,SEMI_FURNISHED,0,12.8741077,77.5791729,FAMILY,0,JP Nagar 8th Phase,BOTH,0,950,0,560076.0,17000,150000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afe57c0aa55c8,BHK2,2017-03-28 11:45:00,2,3,5.0,SEMI_FURNISHED,0,12.94651352,77.68237117,FAMILY,1,Bellandur,BOTH,3,1090,0,560037.0,19000,120000,AP,10,4,cat_3_to_5,4.0,cat_3_to_5
ff8081815afb7623015afe8702bb5f46,BHK1,2017-03-24 21:01:00,1,0,1.0,NOT_FURNISHED,0,12.96880397,77.693913,ANYONE,0,Doddanekundi,TWO_WHEELER,0,500,0,560037.0,8000,50000,IF,0,7,cat_above_5,2.0,cat_1_to_2
ff8081815afb7623015afe8989866012,BHK3,2017-03-24 21:01:00,3,0,2.0,SEMI_FURNISHED,0,12.96533219,77.65805353,ANYONE,0,Jeevan Bima Nagar,TWO_WHEELER,0,1500,0,560075.0,28000,280000,IF,1,8,cat_above_5,3.0,cat_3_to_5
ff8081815afb7623015afe8eb90161cd,BHK3,2017-03-24 16:47:00,3,1,3.0,SEMI_FURNISHED,0,12.94822205,77.59700143,FAMILY,1,Wilson Garden,BOTH,4,1700,0,560027.0,35000,350000,AP,7,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afe92b91862bc,BHK2,2017-03-24 14:28:00,2,1,2.0,SEMI_FURNISHED,0,13.00025831,77.50565047,FAMILY,0,Sunkadakatte,TWO_WHEELER,0,650,0,560091.0,6000,50000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afe98bdf164fa,BHK2,2017-03-24 10:37:00,2,1,3.0,SEMI_FURNISHED,0,12.94532744,77.62553379,ANYONE,0,Ejipura,NONE,5,750,0,560047.0,13000,100000,IF,5,8,cat_above_5,5.0,cat_3_to_5
ff8081815afb7623015afe9d628f65dc,BHK3,2017-03-24 12:05:00,3,0,0.0,SEMI_FURNISHED,0,12.93124487,77.54144794,FAMILY,0,Dattatreya Nagar,BOTH,2,1800,0,560085.0,22000,220000,IH,5,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afea7d51f690b,BHK2,2017-03-24 14:25:00,1,1,2.0,SEMI_FURNISHED,0,12.97022002,77.5462682,FAMILY,0,Vijayanagar,TWO_WHEELER,20,700,0,560040.0,8500,100000,IF,0,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb7623015afeabac0a6a5d,BHK1,2017-03-24 14:24:00,1,4,4.0,SEMI_FURNISHED,0,12.99406035,77.67300981,ANYONE,0,Mahadevapura,TWO_WHEELER,0,400,0,560016.0,7000,50000,IF,1,4,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015afeb175cf6c23,BHK2,2017-03-24 14:17:00,2,0,1.0,SEMI_FURNISHED,0,13.04753995,77.5739656,FAMILY,0,Nagashetty Halli,TWO_WHEELER,10,750,0,560094.0,7300,30000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afeb5b16d6df9,BHK2,2017-03-24 14:16:00,2,1,2.0,SEMI_FURNISHED,0,13.04766798,77.57407692,FAMILY,0,Nagashetty Halli,TWO_WHEELER,3,600,0,560094.0,12000,100000,IF,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afeb82a846f07,BHK2,2017-03-28 19:51:00,2,0,2.0,SEMI_FURNISHED,0,12.91277329,77.52103062,ANYONE,0,RR Nagar,BOTH,0,650,0,560098.0,14000,140000,IF,10,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afebde4a97113,BHK2,2017-03-24 15:39:00,2,10,14.0,SEMI_FURNISHED,1,12.92662687,77.73729816,ANYONE,1,Varthur,BOTH,0,1100,1,560087.0,19200,192000,AP,7,5,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015afebebaca714e,BHK1,2017-03-24 14:15:00,1,3,3.0,NOT_FURNISHED,0,13.04245201,77.57719604,BACHELOR,0,Bhoopasandra,TWO_WHEELER,0,400,0,560094.0,7000,50000,IF,0,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015afec2d7ee72c7,BHK4,2017-03-24 18:31:00,3,0,1.0,FULLY_FURNISHED,0,12.91811085,77.66949463,ANYONE,0,Sarjapur Road Till Wipro,TWO_WHEELER,10,2800,0,560103.0,15000,45000,IH,2,1,cat_1_to_2,,
ff8081815afb7623015afec3b4f57339,BHK1,2017-03-27 13:48:00,1,1,2.0,NOT_FURNISHED,0,12.90044715,77.58503919,FAMILY,0,JP Nagar,TWO_WHEELER,20,400,0,560078.0,6500,70000,IF,0,1,cat_1_to_2,,
ff8081815afb7623015afec621a9748f,BHK2,2017-03-24 14:10:00,2,3,3.0,NOT_FURNISHED,0,13.04238015,77.57725639,ANYONE,0,Sanjaynagar,TWO_WHEELER,0,600,0,560094.0,9000,120000,IF,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afec7c3837550,BHK1,2017-03-24 14:10:00,1,0,3.0,NOT_FURNISHED,0,13.04233965,77.5772014,ANYONE,0,Sanjaynagar,TWO_WHEELER,0,400,0,560094.0,7000,70000,IF,0,3,cat_3_to_5,3.0,cat_3_to_5
ff8081815afb7623015afeca3b1b7636,BHK3,2017-03-24 18:31:00,3,1,4.0,SEMI_FURNISHED,0,13.02698052,77.65681055,FAMILY,0,Horamavu,BOTH,3,1342,0,560043.0,20000,150000,AP,1,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afecaedf47666,BHK3,2017-03-24 15:09:00,4,0,1.0,SEMI_FURNISHED,0,13.04245985,77.57716385,FAMILY,0,Sanjaynagar,BOTH,22,1500,0,560094.0,17000,100000,IF,0,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015afecbb71776ab,BHK2,2017-03-24 16:34:00,2,3,3.0,NOT_FURNISHED,1,12.82446957,77.68551636,ANYONE,1,Electronic City Phase 2,BOTH,0,674,1,560100.0,12000,75000,AP,1,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afecd74bd776d,RK1,2017-03-24 15:08:00,1,0,0.0,NOT_FURNISHED,0,13.00035239,77.50568534,FAMILY,0,Sunkadakatte,NONE,5,200,0,560091.0,3000,30000,IH,0,1,cat_1_to_2,,
ff8081815afb7623015afece7c9677e2,BHK1,2017-03-24 15:08:00,1,1,1.0,NOT_FURNISHED,0,13.04248598,77.57719872,FAMILY,0,Sanjaynagar,TWO_WHEELER,6,400,0,560094.0,8500,60000,IF,4,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afed046527877,BHK2,2017-03-24 15:07:00,1,2,2.0,NOT_FURNISHED,0,13.04247422,77.5772014,ANYONE,0,Sanjaynagar,NONE,6,600,0,560094.0,11000,85000,IF,3,2,cat_1_to_2,,
ff8081815afb7623015afed36aa079a6,BHK2,2017-03-24 11:12:00,2,0,3.0,SEMI_FURNISHED,0,12.91715077,77.5467574,ANYONE,0,Chikkalasandra,BOTH,0,1200,0,560061.0,10500,75000,IH,6,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afed601277a92,BHK3,2017-03-24 15:34:00,2,2,3.0,SEMI_FURNISHED,0,12.99351619,77.61262768,FAMILY,0,Frazer Town,TWO_WHEELER,6,1100,0,560005.0,26000,260000,IF,0,3,cat_3_to_5,3.0,cat_3_to_5
ff8081815afb7623015afed8ac147b93,BHK2,2017-03-24 15:06:00,2,0,1.0,SEMI_FURNISHED,0,13.04270351,77.57712764,FAMILY,0,Sanjaynagar,TWO_WHEELER,15,600,0,560094.0,10500,100000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afee0d7347e97,BHK2,2017-03-24 18:30:00,2,3,3.0,SEMI_FURNISHED,0,12.79271221,77.69314575,ANYONE,1,Bommasandra,BOTH,0,860,0,560099.0,9000,72000,AP,3,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afee5110c0051,BHK2,2017-03-25 18:44:00,2,2,5.0,SEMI_FURNISHED,0,12.8902208,77.6092188,ANYONE,1,Vijaya Bank Layout,BOTH,0,0,0,560076.0,15000,150000,AP,8,1,cat_1_to_2,,
ff8081815afb7623015afee57e8e0085,BHK2,2017-03-24 18:47:00,2,3,4.0,SEMI_FURNISHED,0,12.95005581,77.70943235,FAMILY,1,Munnekollal,BOTH,0,650,0,560066.0,13000,40000,AP,0,7,cat_above_5,3.0,cat_3_to_5
ff8081815afb7623015afee7052a011e,BHK2,2017-03-24 14:56:00,1,0,0.0,SEMI_FURNISHED,0,12.90782817,77.64536575,FAMILY,0,HSR Layout,TWO_WHEELER,2,800,0,560102.0,21000,210000,IH,0,4,cat_3_to_5,3.0,cat_3_to_5
ff8081815afb7623015afeeaa666031b,BHK1,2017-03-24 14:55:00,1,1,1.0,NOT_FURNISHED,0,12.90065542,77.56501483,ANYONE,0,Kumaraswamy Layout,TWO_WHEELER,10,300,0,560078.0,4000,40000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afeec3e9e03fa,BHK2,2017-03-24 18:30:00,2,1,2.0,SEMI_FURNISHED,0,12.89796216,77.67467113,FAMILY,0,Kasavanahalli,BOTH,2,1000,0,560035.0,15000,150000,IF,1,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afeef24b90550,BHK2,2017-03-24 16:33:00,2,3,7.0,SEMI_FURNISHED,1,12.91479397,77.62258148,ANYONE,1,BTM Layout,BOTH,10,1575,1,560068.0,24000,200000,AP,11,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015afef1b69c06de,BHK2,2017-03-24 12:32:00,2,2,4.0,SEMI_FURNISHED,0,12.97949859,77.66107809,ANYONE,1,C V Raman Nagar,BOTH,8,1300,0,560093.0,16000,50000,AP,16,18,cat_above_5,14.0,cat_above_5
ff8081815afb7623015afef3e36107f6,BHK3,2017-03-24 15:26:00,2,0,4.0,SEMI_FURNISHED,0,12.95666395,77.70036546,FAMILY,1,Marathahalli,BOTH,3,1500,0,560037.0,23000,200000,AP,4,5,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015afef4e13c0896,BHK1,2017-03-24 14:52:00,1,1,2.0,NOT_FURNISHED,0,13.00367967,77.71322669,FAMILY,0,Ayyappa Nagar,TWO_WHEELER,3,600,0,560036.0,8000,70000,IF,0,1,cat_1_to_2,,
ff8081815afb7623015afefd4f8c0c25,BHK1,2017-03-24 14:08:00,1,1,2.0,SEMI_FURNISHED,0,13.00152125,77.57883472,FAMILY,0,Guttahalli,TWO_WHEELER,10,550,0,560003.0,10000,100000,IF,0,1,cat_1_to_2,,
ff8081815afb7623015aff0075b80d94,RK1,2017-03-24 15:44:00,1,2,2.0,NOT_FURNISHED,0,13.05830268,77.58721943,ANYONE,0,Sahakar Nagar,TWO_WHEELER,0,150,0,560092.0,3500,40000,IF,0,4,cat_3_to_5,1.0,cat_1_to_2
ff8081815afb7623015aff0556411018,BHK1,2017-03-24 16:32:00,1,0,2.0,SEMI_FURNISHED,0,12.88628978,77.62455475,ANYONE,0,Kodichikknahalli,TWO_WHEELER,3,300,0,560068.0,8000,60000,IF,6,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff060501107a,BHK2,2017-03-24 15:26:00,2,1,2.0,SEMI_FURNISHED,0,12.99895723,77.54559432,FAMILY,0,Basaveshwar Nagar,TWO_WHEELER,6,1200,0,560086.0,12000,120000,IF,6,7,cat_above_5,1.0,cat_1_to_2
ff8081815afb7623015aff071f9b1118,BHK2,2017-03-24 14:03:00,2,1,2.0,SEMI_FURNISHED,0,13.06288061,77.57324449,FAMILY,0,Kodigehalli,TWO_WHEELER,0,700,0,560097.0,8000,80000,IF,0,3,cat_3_to_5,1.0,cat_1_to_2
ff8081815afb7623015aff07f40b1178,BHK2,2017-03-24 16:32:00,2,1,2.0,SEMI_FURNISHED,0,12.89181479,77.61125921,ANYONE,0,Kodichikknahalli,TWO_WHEELER,3,400,0,560076.0,12000,100000,IF,5,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff0ab165130c,BHK2,2017-03-24 15:42:00,1,1,2.0,SEMI_FURNISHED,0,13.10437773,77.57126029,ANYONE,0,Yelahanka New Town,TWO_WHEELER,2,750,0,560064.0,7000,50000,IF,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff0b046c133e,BHK4,2017-03-24 15:36:00,3,2,4.0,SEMI_FURNISHED,0,13.0271183,77.63934922,ANYONE,0,Hennur Gardens,BOTH,0,2000,0,560043.0,25000,150000,IF,4,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff0c079913ab,BHK1,2017-03-24 14:45:00,1,2,2.0,SEMI_FURNISHED,0,12.9957553,77.5308083,ANYONE,0,Basaweshwara Nagar,BOTH,8,1200,0,560079.0,12000,120000,IF,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff1014aa156e,BHK2,2017-03-24 13:57:00,2,1,2.0,SEMI_FURNISHED,0,13.0195677,77.5968131,FAMILY,0,Hebbal,TWO_WHEELER,0,1200,0,560032.0,18000,180000,IF,0,1,cat_1_to_2,,
ff8081815afb7623015aff12eae916a4,BHK3,2017-03-24 18:32:00,3,0,1.0,SEMI_FURNISHED,0,12.93000031,77.66999817,ANYONE,1,Bellandur,BOTH,0,1600,1,560103.0,11000,30000,AP,0,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015aff20aa101c20,BHK3,2017-03-24 18:37:00,3,0,1.0,SEMI_FURNISHED,0,12.93000031,77.66999817,ANYONE,1,Bellandur,BOTH,0,1600,1,560103.0,5500,15000,AP,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff2877cb1f5c,BHK2,2017-03-24 12:50:00,2,2,2.0,SEMI_FURNISHED,0,12.97447,77.6442546,FAMILY,0,Indira Nagar,TWO_WHEELER,0,1000,0,560038.0,30000,300000,IF,5,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015aff2e9dbc21ac,BHK2,2017-03-24 15:41:00,2,0,1.0,SEMI_FURNISHED,0,13.00557435,77.67511951,ANYONE,0,Kalkere,BOTH,3,950,0,560016.0,12000,100000,IF,6,2,cat_1_to_2,,
ff8081815afb7623015aff38254425e8,BHK3,2017-03-24 13:51:00,3,2,4.0,SEMI_FURNISHED,0,12.99550702,77.53118381,FAMILY,1,Basaveshwar Nagar,BOTH,0,1550,0,560079.0,27000,250000,AP,0,1,cat_1_to_2,,
ff8081815afb7623015aff530aba31e7,BHK1,2017-03-24 13:36:00,1,0,0.0,NOT_FURNISHED,0,12.99500687,77.52562481,FAMILY,0,Basaveshwar Nagar,TWO_WHEELER,26,400,0,560079.0,4000,30000,IH,0,2,cat_1_to_2,,
ff8081815afb7623015aff59c07b33bd,BHK1,2017-03-24 13:46:00,1,0,0.0,NOT_FURNISHED,0,12.99408527,77.6717852,FAMILY,0,A Narayanapura,TWO_WHEELER,20,500,0,560016.0,7500,60000,IF,0,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff5cf54c34e8,BHK1,2017-03-24 15:44:00,1,1,2.0,NOT_FURNISHED,0,12.90692358,77.57535712,ANYONE,0,JP Nagar,TWO_WHEELER,8,575,0,560078.0,7000,70000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff68717e3905,BHK2,2017-03-24 14:44:00,2,0,2.0,SEMI_FURNISHED,0,13.05769994,77.57487142,ANYONE,0,Tatanagar,BOTH,5,1080,0,560092.0,15000,80000,IF,0,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb7623015aff6979183974,BHK2,2017-03-24 15:44:00,2,2,5.0,SEMI_FURNISHED,0,12.91342354,77.52817535,FAMILY,1,Rajarajeshwari Nagar,BOTH,5,1500,0,560098.0,13000,100000,AP,5,5,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015aff6a2bee3ad5,BHK2,2017-03-24 15:36:00,2,3,3.0,SEMI_FURNISHED,0,12.91418804,77.5934876,FAMILY,1,JP Nagar,BOTH,3,1040,0,560078.0,20000,175000,AP,1,5,cat_3_to_5,1.0,cat_1_to_2
ff8081815afb7623015aff6bb7123b5b,BHK2,2017-03-24 14:44:00,1,1,1.0,SEMI_FURNISHED,0,12.92941023,77.5883683,FAMILY,0,Jayanagar,TWO_WHEELER,15,700,0,560011.0,15000,100000,IF,0,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7623015aff6f710f3c9b,BHK2,2017-03-25 09:49:00,2,0,3.0,SEMI_FURNISHED,0,12.97283936,77.73397827,ANYONE,0,"ITPL, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka 560066, India",BOTH,0,1200,0,560066.0,20000,200000,AP,6,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7623015aff72a6b73dca,BHK2,2017-03-24 15:40:00,2,0,2.0,SEMI_FURNISHED,0,13.03552286,77.6057723,FAMILY,0,Sultan Palya,BOTH,4,1200,0,560032.0,12000,120000,IF,6,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb7623015aff7cc3c14265,BHK2,2017-03-24 14:41:00,2,0,3.0,SEMI_FURNISHED,0,13.06217911,77.57409677,FAMILY,0,Kodigehalli,TWO_WHEELER,0,800,0,560097.0,10000,100000,IF,0,3,cat_3_to_5,,
ff8081815afb7797015afbb17dbd0ca6,BHK3,2017-03-24 18:10:00,1,7,11.0,SEMI_FURNISHED,1,12.96858978,77.71629333,ANYONE,1,Brookefield,BOTH,8,1500,1,560066.0,11000,60000,AP,4,3,cat_3_to_5,,
ff8081815afb7797015afbc679ee14bc,BHK1,2017-03-24 18:11:00,1,0,1.0,NOT_FURNISHED,0,12.93037064,77.53982215,ANYONE,0,Hosakerehalli,TWO_WHEELER,1,1100,0,560085.0,7000,80000,IH,0,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb7797015afc5ba7fc332d,BHK3,2017-03-24 15:31:00,2,1,1.0,SEMI_FURNISHED,0,13.01972987,77.6463032,ANYONE,0,HRBR Layout,BOTH,0,2400,0,560043.0,25000,250000,IH,0,1,cat_1_to_2,,
ff8081815afb7797015afe1fd3c343f3,BHK3,2017-03-24 16:17:00,3,0,0.0,SEMI_FURNISHED,0,12.93173531,77.56704604,ANYONE,0,Basavanagudi,TWO_WHEELER,10,1800,0,560070.0,25000,250000,IH,0,3,cat_3_to_5,2.0,cat_1_to_2
ff8081815afb7797015afe2f34d5462c,BHK2,2017-03-29 14:32:00,2,0,5.0,SEMI_FURNISHED,1,12.8922496,77.6499,FAMILY,1,Kudlu,BOTH,3,1070,1,560068.0,23000,230000,AP,1,3,cat_3_to_5,1.0,cat_1_to_2
ff8081815afb7797015afe83732f4f66,BHK2,2017-03-24 17:04:00,1,1,3.0,SEMI_FURNISHED,0,12.94901971,77.59954687,ANYONE,0,Wilson Garden,TWO_WHEELER,18,600,0,560027.0,13000,125000,IF,5,18,cat_above_5,9.0,cat_above_5
ff8081815afb7797015afeb8dc1a5913,BHK2,2017-03-24 11:15:00,1,1,2.0,SEMI_FURNISHED,0,12.88588613,77.60064952,ANYONE,0,Arekere,TWO_WHEELER,8,900,0,560076.0,8000,80000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7797015afeefc1436ba2,BHK3,2017-03-24 14:12:00,3,0,2.0,SEMI_FURNISHED,0,12.92362866,77.56580439,FAMILY,0,Banashankari,BOTH,20,1500,0,560070.0,27000,270000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb7797015afefba8ca6dee,BHK1,2017-03-24 14:12:00,1,1,3.0,NOT_FURNISHED,0,13.0119571,77.6471307,FAMILY,0,Banaswadi,TWO_WHEELER,8,750,0,560043.0,7500,75000,IF,0,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb7797015aff1e0d16752b,BHK2,2017-03-24 14:03:00,2,7,15.0,SEMI_FURNISHED,1,12.99148808,77.70298486,FAMILY,1,Mahadevapura,FOUR_WHEELER,6,1290,1,560048.0,30000,360000,AP,1,8,cat_above_5,4.0,cat_3_to_5
ff8081815afb7797015aff4c38a2036b,BHK2,2017-03-24 13:53:00,2,1,4.0,SEMI_FURNISHED,0,12.92349072,77.6737422,ANYONE,1,Bellandur,BOTH,8,1000,0,560103.0,22000,200000,AP,1,6,cat_above_5,3.0,cat_3_to_5
ff8081815afb78db015afbac8aee0c9e,BHK1,2017-03-23 20:56:00,1,0,4.0,SEMI_FURNISHED,0,13.0857908,77.556098,ANYONE,0,Vidyaranyapura,BOTH,4,700,0,560097.0,8000,70000,IF,7,10,cat_above_5,5.0,cat_3_to_5
ff8081815afb78db015afbb7cb1f0e55,BHK2,2017-03-23 20:51:00,2,3,3.0,SEMI_FURNISHED,0,12.9120815,77.5462476,ANYONE,0,Chikkalasandra,TWO_WHEELER,5,750,0,560061.0,10000,60000,AP,6,3,cat_3_to_5,1.0,cat_1_to_2
ff8081815afb78db015afc0384642240,BHK2,2017-03-23 23:45:00,2,3,4.0,SEMI_FURNISHED,1,12.87518681,77.64839661,FAMILY,1,Singasandra,BOTH,0,1240,1,560068.0,16000,100000,AP,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb78db015afc21261229c9,BHK1,2017-03-23 22:45:00,1,0,5.0,SEMI_FURNISHED,0,12.8983601,77.6179465,FAMILY,0,Bommanahalli,TWO_WHEELER,2,400,0,560068.0,8500,50000,IF,7,2,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb78db015afc3137a52c84,BHK2,2017-03-23 23:13:00,2,1,1.0,NOT_FURNISHED,0,12.9206535,77.6298186,FAMILY,0,HSR Layout 5th Sector,NONE,0,1000,0,560034.0,25000,100000,IH,4,1,cat_1_to_2,,
ff8081815afb78db015afc346e2f2d09,BHK2,2017-03-24 13:53:00,2,0,1.0,SEMI_FURNISHED,0,13.0108412,77.6385163,FAMILY,0,Kammanahalli,TWO_WHEELER,5,1350,0,560033.0,12000,120000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb78db015afdf7a8304170,BHK1,2017-03-24 20:07:00,1,0,4.0,SEMI_FURNISHED,0,12.99143791,77.65890503,ANYONE,1,CV Raman Nagar,TWO_WHEELER,25,600,0,560093.0,12500,75000,AP,1,17,cat_above_5,5.0,cat_3_to_5
ff8081815afb78db015afe2ae4c84417,RK1,2017-03-24 09:26:00,1,3,3.0,NOT_FURNISHED,0,13.0568653,77.6235264,BACHELOR,0,Thanisandra,NONE,7,350,0,560077.0,2500,15000,IF,0,4,cat_3_to_5,1.0,cat_1_to_2
ff8081815afb78db015afe2ee8134486,BHK2,2017-03-24 16:59:00,1,2,4.0,SEMI_FURNISHED,0,12.97643566,77.63682197,ANYONE,0,Indira Nagar,TWO_WHEELER,1,650,0,560038.0,12500,45000,IF,8,38,cat_above_5,16.0,cat_above_5
ff8081815afb78db015afe2fee184499,BHK3,2017-03-25 18:20:00,3,0,3.0,SEMI_FURNISHED,0,12.9242199,77.5191195,ANYONE,0,RR Nagar,BOTH,5,2200,0,560098.0,19000,200000,IF,8,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb78db015afea43d625408,BHK1,2017-03-24 16:10:00,1,1,3.0,NOT_FURNISHED,0,12.99304115,77.52633067,ANYONE,0,Basaveshwar Nagar,NONE,9,500,0,560079.0,5000,50000,IF,2,4,cat_3_to_5,3.0,cat_3_to_5
ff8081815afb78db015afeacd292554d,BHK3,2017-03-24 15:01:00,3,3,12.0,SEMI_FURNISHED,1,12.92962357,77.68744965,FAMILY,1,Bellandur,BOTH,8,1808,1,560103.0,32000,320000,AP,13,2,cat_1_to_2,2.0,cat_1_to_2
ff8081815afb78db015afee54d665d82,RK1,2017-03-24 11:51:00,1,2,3.0,SEMI_FURNISHED,0,12.9085618,77.61058549,BACHELOR,0,BTM Layout,TWO_WHEELER,0,300,0,560076.0,6000,25000,IF,3,25,cat_above_5,19.0,cat_above_5
ff8081815afb78db015aff006de261b7,BHK1,2017-03-24 18:47:00,1,0,1.0,SEMI_FURNISHED,0,12.91008537,77.69575909,ANYONE,0,Doddakannelli,TWO_WHEELER,5,750,0,560035.0,8000,20000,IF,0,5,cat_3_to_5,3.0,cat_3_to_5
ff8081815afb78db015aff093cc26386,RK1,2017-03-24 18:46:00,1,2,2.0,NOT_FURNISHED,0,13.02738676,77.55637364,ANYONE,0,Mathikere,TWO_WHEELER,0,250,0,560022.0,5000,50000,IF,0,1,cat_1_to_2,,
ff8081815afb78db015aff0a202c63bc,BHK1,2017-03-28 10:59:00,1,0,1.0,SEMI_FURNISHED,0,12.93323952,77.5606258,ANYONE,0,Banashankari,TWO_WHEELER,12,400,0,560050.0,7500,75000,IH,0,2,cat_1_to_2,,
ff8081815afb78db015aff0b90b26405,BHK2,2017-03-24 18:45:00,2,1,2.0,SEMI_FURNISHED,0,13.02749128,77.55640851,ANYONE,0,Mathikere,TWO_WHEELER,0,985,0,560022.0,14000,140000,IF,7,2,cat_1_to_2,,
ff8081815afb78db015aff12e7906580,BHK2,2017-03-24 13:02:00,2,1,3.0,SEMI_FURNISHED,0,12.99155556,77.57566682,FAMILY,0,Sheshadripuram,TWO_WHEELER,5,1000,0,560020.0,20500,200000,IF,8,1,cat_1_to_2,,
ff8081815afb78db015aff1dfc0a6793,BHK1,2017-03-24 12:55:00,2,3,18.0,FULLY_FURNISHED,0,12.93145239,77.69568928,ANYONE,0,Kadubeesanahalli,BOTH,1,1300,0,560103.0,15000,50000,AP,5,2,cat_1_to_2,,
ff8081815afb78db015aff1f1d0c67e8,BHK1,2017-03-24 13:05:00,1,1,3.0,SEMI_FURNISHED,0,12.95914207,77.63931061,BACHELOR,0,Domlur,FOUR_WHEELER,20,370,0,560071.0,9500,40000,IF,0,38,cat_above_5,8.0,cat_above_5
ff8081815afb78db015aff40ce266ebb,BHK3,2017-03-26 09:06:00,4,1,1.0,SEMI_FURNISHED,0,12.7665784,77.7012368,ANYONE,0,Chandapura,BOTH,3,2200,0,562107.0,12300,123000,IH,1,1,cat_1_to_2,,
ff8081815afb78db015aff5b2ea774a0,BHK1,2017-03-24 16:30:00,1,0,4.0,SEMI_FURNISHED,0,12.90485813,77.56292602,ANYONE,0,Kumaraswamy Layout,TWO_WHEELER,3,450,0,560078.0,7500,60000,IH,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815afb78db015aff67e23e7968,BHK2,2017-03-24 14:26:00,1,0,3.0,SEMI_FURNISHED,0,13.03839819,77.58962211,ANYONE,0,Hebbal,TWO_WHEELER,16,700,0,560024.0,12000,60000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff8081815aff8179015aff820e290019,BHK2,2017-03-24 15:44:00,2,3,4.0,SEMI_FURNISHED,0,13.06316279,77.57304332,ANYONE,1,Virupakshapura,BOTH,1,1050,0,560097.0,12500,100000,AP,6,2,cat_1_to_2,,
ff8081815aff8179015aff8c613a033d,BHK2,2017-03-24 15:39:00,2,3,4.0,SEMI_FURNISHED,1,13.04089158,77.65660275,FAMILY,1,Horamavu,BOTH,1,1185,0,560043.0,16000,100000,AP,6,1,cat_1_to_2,,
ff8081815aff8179015aff97d8ba07a4,BHK3,2017-03-24 15:25:00,2,1,3.0,SEMI_FURNISHED,1,12.90225088,77.61005589,FAMILY,1,Bilekahalli,BOTH,0,1345,1,560076.0,30000,200000,AP,6,1,cat_1_to_2,,
